timestamp,target_flow,up,down,q,flow_ls,velocity_ms,fvel_ms
2023-12-25 10:46:11,6.5,72.6,72.7,82,6.49324,1355.93,1355.93
2023-12-25 10:46:12,6.5,72.7,72.7,84,6.63826,1357.39,1357.39
2023-12-25 10:46:13,6.5,73.3,73.4,82,6.25507,1357.35,1357.35
2023-12-25 10:46:14,6.5,72.9,72.9,86,6.59149,1355.47,1355.47
2023-12-25 10:46:15,6.5,72.7,72.9,87,6.4437,1355.99,1355.99
2023-12-25 10:46:16,6.5,72.8,72.9,87,6.54227,1356.32,1356.32
2023-12-25 10:46:17,6.5,73.4,73.5,89,6.54932,1356.37,1356.37
2023-12-25 10:46:18,6.5,72.9,72.9,89,6.30819,1356.39,1356.39
2023-12-25 10:46:19,6.5,72.9,73.0,81,6.27144,1356.06,1356.06
2023-12-25 10:46:20,6.5,72.9,72.9,85,6.3904,1356.07,1356.07
2023-12-25 10:46:21,6.5,72.8,72.8,89,6.40719,1356.27,1356.27
2023-12-25 10:46:22,6.5,72.9,72.6,89,6.41067,1356.06,1356.06
2023-12-25 10:46:23,6.5,72.8,72.7,83,6.42986,1356.52,1356.52
2023-12-25 10:46:24,6.5,73.3,73.3,90,6.36774,1356.4,1356.4
2023-12-25 10:46:25,6.5,73.2,73.2,85,6.38824,1356.45,1356.45
2023-12-25 10:46:26,6.5,72.9,73.0,82,6.01026,1356.64,1356.64
2023-12-25 10:46:27,6.5,72.5,72.7,79,6.38997,1356.58,1356.58
2023-12-25 10:46:28,6.5,72.9,72.9,83,6.41022,1356.88,1356.88
2023-12-25 10:46:29,6.5,73.1,73.2,85,6.16037,1356.93,1356.93
2023-12-25 10:46:30,6.5,73.2,73.4,86,6.45725,1355.35,1355.35
2023-12-25 10:46:31,6.5,73.3,73.3,82,6.39868,1355.38,1355.38
2023-12-25 10:46:32,6.5,73.4,73.3,83,6.25098,1355.43,1355.43
2023-12-25 10:46:33,6.5,73.2,73.1,80,6.19529,1355.53,1355.53
2023-12-25 10:46:34,6.5,73.1,72.9,87,6.17785,1355.37,1355.37
2023-12-25 10:46:35,6.5,73.4,73.3,88,6.14755,1355.43,1355.43
2023-12-25 10:46:36,6.5,72.8,72.9,87,6.34004,1355.5,1355.5
2023-12-25 10:46:37,6.5,73.2,73.2,89,6.34093,1355.64,1355.64
2023-12-25 10:46:38,6.5,73.1,73.1,88,6.33024,1355.69,1355.69
2023-12-25 10:46:39,6.5,72.8,73.0,89,6.38713,1355.93,1355.93
2023-12-25 10:46:40,6.5,73.2,73.1,85,6.46415,1355.84,1355.84
2023-12-25 10:46:41,6.5,72.9,73.0,86,6.49104,1356.15,1356.15
2023-12-25 10:46:42,6.5,72.9,73.0,84,6.17215,1356.62,1356.62
2023-12-25 10:46:43,6.5,72.7,72.7,80,6.40046,1356.62,1356.62
2023-12-25 10:46:44,6.5,72.8,72.9,83,6.37283,1357.14,1357.14
2023-12-25 10:46:45,6.5,72.7,72.6,80,6.29327,1357.28,1357.28
2023-12-25 10:46:46,6.5,72.9,72.7,86,6.44686,1356.93,1356.93
2023-12-25 10:46:47,6.5,72.8,72.8,89,6.43235,1356.89,1356.89
2023-12-25 10:46:48,6.5,72.7,72.7,86,6.41219,1358.46,1358.46
2023-12-25 10:46:49,6.5,72.7,72.7,86,6.44696,1358.27,1358.27
2023-12-25 10:46:50,6.5,72.9,72.9,91,6.27929,1358.18,1358.18
2023-12-25 10:46:51,6.5,72.5,72.4,85,6.53272,1357.86,1357.86
2023-12-25 10:46:52,6.5,72.6,72.7,87,6.49423,1358.09,1358.09
2023-12-25 10:46:53,6.5,73.1,73.2,82,6.09498,1358.02,1358.02
2023-12-25 10:46:54,6.5,72.8,72.9,80,6.36094,1359.25,1359.25
2023-12-25 10:46:55,6.5,72.8,72.9,84,6.13644,1358.66,1358.66
2023-12-25 10:46:56,6.5,73.1,73.1,90,6.26549,1359.05,1359.05
2023-12-25 10:46:57,6.5,72.9,72.8,82,6.45627,1358.56,1358.56
2023-12-25 10:46:58,6.5,73.8,73.7,86,6.48746,1358.09,1358.09
2023-12-25 10:46:59,6.5,73.0,72.9,86,6.27264,1356.53,1356.53
2023-12-25 10:47:00,6.5,73.3,73.1,81,6.43788,1356.42,1356.42
2023-12-25 10:47:01,6.5,73.1,73.2,89,6.15786,1356.53,1356.53
2023-12-25 10:47:02,6.5,72.5,72.7,79,6.31741,1356.2,1356.2
2023-12-25 10:47:03,6.5,72.4,72.6,82,6.29374,1356.34,1356.34
2023-12-25 10:47:04,6.5,73.1,73.1,81,6.26937,1355.99,1355.99
2023-12-25 10:47:05,6.5,72.7,72.7,93,6.32657,1356.35,1356.35
2023-12-25 10:47:06,6.5,72.5,72.5,77,6.48522,1356.32,1356.32
2023-12-25 10:47:07,6.5,73.0,73.0,86,6.6976,1356.37,1356.37
2023-12-25 10:47:08,6.5,73.5,73.3,86,6.39524,1356.31,1356.31
2023-12-25 10:47:09,6.5,73.4,73.5,86,6.03588,1356.58,1356.58
2023-12-25 10:47:10,6.5,73.6,73.6,80,6.24889,1356.27,1356.27
2023-12-25 10:47:11,6.5,73.0,73.1,82,6.50465,1356.02,1356.02
2023-12-25 10:47:12,6.5,73.2,73.2,82,6.32151,1356.27,1356.27
2023-12-25 10:47:13,6.5,73.0,73.0,84,6.30419,1358.22,1358.22
2023-12-25 10:47:14,6.5,72.7,72.8,82,6.30946,1357.92,1357.92
2023-12-25 10:47:15,6.5,73.3,73.3,89,6.29774,1357.23,1357.23
2023-12-25 10:47:16,6.5,72.9,73.2,87,6.31716,1356.7,1356.7
2023-12-25 10:47:17,6.5,73.4,73.3,89,6.44283,1356.63,1356.63
2023-12-25 10:47:18,6.5,73.0,73.1,82,6.53483,1355.1,1355.1
2023-12-25 10:47:19,6.5,72.7,72.8,84,6.26255,1357.43,1357.43
2023-12-25 10:47:20,6.5,72.6,72.3,86,6.21624,1356.94,1356.94
2023-12-25 10:47:21,6.5,72.7,72.6,79,6.41473,1357.26,1357.26
2023-12-25 10:47:22,6.5,72.8,72.9,81,6.21525,1357.43,1357.43
2023-12-25 10:47:23,6.5,73.0,72.9,86,6.47262,1356.98,1356.98
2023-12-25 10:47:24,6.5,72.9,72.9,91,6.2394,1356.76,1356.76
2023-12-25 10:47:25,6.5,72.6,72.8,82,5.96459,1356.63,1356.63
2023-12-25 10:47:26,6.5,72.7,72.9,86,6.42915,1356.43,1356.43
2023-12-25 10:47:27,6.5,72.9,72.9,86,6.45255,1356.28,1356.28
2023-12-25 10:47:28,6.5,72.9,72.8,88,6.44506,1356.35,1356.35
2023-12-25 10:47:29,6.5,72.6,72.6,88,6.49651,1354.85,1354.85
2023-12-25 10:47:30,6.5,72.6,72.6,85,6.37026,1355.31,1355.31
2023-12-25 10:47:31,6.5,73.3,73.4,85,6.27359,1355.61,1355.61
2023-12-25 10:47:32,6.5,72.9,72.9,82,6.56319,1355.46,1355.46
2023-12-25 10:47:33,6.5,73.1,73.2,86,6.64916,1355.35,1355.35
2023-12-25 10:47:34,6.5,73.5,73.6,90,6.70598,1355.36,1355.36
2023-12-25 10:47:35,6.5,73.2,73.2,87,6.37669,1355.67,1355.67
2023-12-25 10:47:36,6.5,73.1,73.1,84,6.569,1356.2,1356.2
2023-12-25 10:47:37,6.5,73.7,73.6,91,6.45843,1356.14,1356.14
2023-12-25 10:47:38,6.5,72.9,72.9,78,6.38328,1355.86,1355.86
2023-12-25 10:47:39,6.5,73.5,73.7,88,6.50438,1356.06,1356.06
2023-12-25 10:47:40,6.5,73.3,73.1,84,6.23178,1356.35,1356.35
2023-12-25 10:47:41,6.5,73.6,73.5,87,6.37972,1356.38,1356.38
2023-12-25 10:47:42,6.5,73.5,73.3,91,6.37838,1356.5,1356.5
2023-12-25 10:47:43,6.5,73.5,73.2,85,6.41797,1356.02,1356.02
2023-12-25 10:47:44,6.5,73.4,73.2,88,6.46579,1355.5,1355.5
2023-12-25 10:47:45,6.5,73.7,73.7,89,6.34153,1355.59,1355.59
2023-12-25 10:47:46,6.5,73.5,73.7,87,6.28094,1355.34,1355.34
2023-12-25 10:47:47,6.5,73.5,73.7,86,6.29481,1355.97,1355.97
2023-12-25 10:47:48,6.5,73.0,73.0,82,6.51838,1355.92,1355.92
2023-12-25 10:47:49,6.5,73.3,73.3,85,6.3612,1356.07,1356.07
2023-12-25 10:47:50,6.5,73.1,73.3,85,6.32783,1355.81,1355.81
2023-12-25 10:47:51,6.5,72.8,72.9,82,6.40738,1355.76,1355.76
2023-12-25 10:47:52,6.5,73.2,73.1,87,6.35512,1355.8,1355.8
2023-12-25 10:47:53,6.5,72.7,72.8,86,6.39448,1356.08,1356.08
2023-12-25 10:47:54,6.5,73.4,73.3,89,6.38981,1356.58,1356.58
2023-12-25 10:47:55,6.5,73.0,73.1,86,6.32963,1356.75,1356.75
2023-12-25 10:47:56,6.5,73.2,73.3,78,6.31122,1356.61,1356.61
2023-12-25 10:47:57,6.5,72.8,72.8,87,6.14193,1356.27,1356.27
2023-12-25 10:47:58,6.5,73.2,73.0,91,6.31331,1355.02,1355.02
2023-12-25 10:47:59,6.5,73.1,73.0,88,6.37197,1355.18,1355.18
2023-12-25 10:48:00,6.5,72.8,72.7,85,6.37953,1355.36,1355.36
2023-12-25 10:48:01,6.5,72.8,72.7,88,6.31597,1355.5,1355.5
2023-12-25 10:48:02,6.5,73.1,73.2,80,6.62704,1355.34,1355.34
2023-12-25 10:48:03,6.5,72.7,72.7,91,6.16233,1355.68,1355.68
2023-12-25 10:48:04,6.5,72.9,72.9,86,6.36443,1356.61,1356.61
2023-12-25 10:48:05,6.5,73.4,73.3,88,6.37597,1356.92,1356.92
2023-12-25 10:48:06,6.5,73.1,73.1,79,6.42835,1358.4,1358.4
2023-12-25 10:48:07,6.5,73.6,73.6,87,6.43644,1358.0,1358.0
2023-12-25 10:48:08,6.5,72.8,72.9,84,6.15006,1356.1,1356.1
2023-12-25 10:48:09,6.5,73.5,73.4,84,6.50393,1356.7,1356.7
2023-12-25 10:48:10,6.5,73.4,73.3,87,6.391,1356.51,1356.51
2023-12-25 10:48:11,6.5,73.1,72.9,88,6.33175,1356.26,1356.26
2023-12-25 10:48:12,6.5,73.3,73.1,85,6.44903,1356.52,1356.52
2023-12-25 10:48:13,6.5,72.7,72.6,84,6.39916,1356.5,1356.5
2023-12-25 10:48:14,6.5,72.7,72.7,90,6.35375,1356.86,1356.86
2023-12-25 10:48:15,6.5,72.9,73.1,83,6.1645,1357.32,1357.32
2023-12-25 10:48:16,6.5,72.6,72.7,81,6.3241,1355.84,1355.84
2023-12-25 10:48:17,6.5,72.9,72.9,82,6.31369,1356.31,1356.31
2023-12-25 10:48:18,6.5,72.9,72.9,84,6.26535,1356.47,1356.47
2023-12-25 10:48:19,6.5,73.2,73.3,89,6.34096,1356.4,1356.4
2023-12-25 10:48:20,6.5,73.3,73.2,86,6.40905,1356.43,1356.43
2023-12-25 10:48:21,6.5,73.3,73.1,85,6.30041,1355.94,1355.94
2023-12-25 10:48:22,6.5,72.7,72.6,89,6.23333,1354.71,1354.71
2023-12-25 10:48:23,6.5,73.3,73.3,86,6.54324,1355.25,1355.25
2023-12-25 10:48:24,6.5,72.5,72.8,82,6.46915,1355.36,1355.36
2023-12-25 10:48:25,6.5,72.8,73.0,85,6.31334,1355.97,1355.97
2023-12-25 10:48:26,6.5,72.9,72.8,84,6.47035,1356.43,1356.43
2023-12-25 10:48:27,6.5,72.6,72.7,84,6.29216,1355.11,1355.11
2023-12-25 10:48:28,6.5,72.4,72.3,84,6.33846,1355.23,1355.23
2023-12-25 10:48:29,6.5,72.1,72.1,85,6.07638,1355.5,1355.5
2023-12-25 10:48:30,6.5,72.4,72.5,91,6.22923,1356.14,1356.14
2023-12-25 10:48:31,6.5,73.1,73.1,87,6.49742,1358.32,1358.32
2023-12-25 10:48:32,6.5,73.3,73.1,85,6.52116,1357.95,1357.95
2023-12-25 10:48:33,6.5,72.4,72.5,76,6.28294,1356.35,1356.35
2023-12-25 10:48:34,6.5,73.2,73.3,84,6.37569,1355.45,1355.45
2023-12-25 10:48:35,6.5,72.7,72.7,84,6.68911,1355.29,1355.29
2023-12-25 10:48:36,6.5,72.8,72.8,86,6.19233,1355.57,1355.57
2023-12-25 10:48:37,6.5,72.3,72.3,91,6.16377,1356.02,1356.02
2023-12-25 10:48:38,6.5,73.1,72.8,88,6.31656,1356.12,1356.12
2023-12-25 10:48:39,6.5,72.9,72.6,88,6.02453,1356.57,1356.57
2023-12-25 10:48:40,6.5,73.2,73.0,86,6.39189,1356.45,1356.45
2023-12-25 10:48:41,6.5,73.1,73.1,86,6.72837,1356.82,1356.82
2023-12-25 10:48:42,6.5,73.3,73.2,80,6.44933,1356.52,1356.52
2023-12-25 10:48:43,6.5,73.2,73.2,86,6.45032,1355.12,1355.12
2023-12-25 10:48:44,6.5,73.4,73.5,91,6.35813,1355.79,1355.79
2023-12-25 10:48:45,6.5,73.0,73.2,86,6.37391,1355.83,1355.83
2023-12-25 10:48:46,6.5,72.6,72.7,79,6.37634,1356.05,1356.05
2023-12-25 10:48:47,6.5,72.6,72.4,84,6.29627,1355.88,1355.88
2023-12-25 10:48:48,6.5,73.0,72.9,87,6.35243,1356.09,1356.09
2023-12-25 10:48:49,6.5,73.3,73.2,90,6.22316,1357.77,1357.77
2023-12-25 10:48:50,6.5,72.9,73.0,88,6.30883,1357.41,1357.41
2023-12-25 10:48:51,6.5,72.9,72.9,80,6.30652,1357.11,1357.11
2023-12-25 10:48:52,6.5,72.9,73.0,80,6.26233,1357.17,1357.17
2023-12-25 10:48:53,6.5,73.0,73.2,90,6.28674,1357.47,1357.47
2023-12-25 10:48:54,6.5,72.9,72.9,83,6.20503,1357.26,1357.26
2023-12-25 10:48:55,6.5,73.5,73.4,86,6.48056,1357.11,1357.11
2023-12-25 10:48:56,6.5,73.1,73.2,88,6.28178,1356.97,1356.97
2023-12-25 10:48:57,6.5,73.4,73.3,86,6.36552,1356.69,1356.69
2023-12-25 10:48:58,6.5,73.0,73.0,88,6.3025,1356.38,1356.38
2023-12-25 10:48:59,6.5,73.2,73.3,86,6.27725,1356.43,1356.43
2023-12-25 10:49:00,6.5,72.8,72.8,85,6.34216,1356.52,1356.52
2023-12-25 10:49:01,6.5,72.9,72.9,91,6.3568,1356.49,1356.49
2023-12-25 10:49:02,6.5,73.4,73.5,92,6.23573,1356.66,1356.66
2023-12-25 10:49:03,6.5,73.4,73.2,86,6.39111,1356.35,1356.35
2023-12-25 10:49:04,6.5,72.9,72.8,85,6.43921,1355.12,1355.12
2023-12-25 10:49:05,6.5,72.6,72.4,83,6.51129,1355.21,1355.21
2023-12-25 10:49:06,6.5,72.7,72.6,85,6.23258,1354.35,1354.35
2023-12-25 10:49:07,6.5,72.6,72.6,83,6.34973,1356.31,1356.31
2023-12-25 10:49:08,6.5,72.6,72.4,75,6.38772,1357.1,1357.1
2023-12-25 10:49:09,6.5,73.1,73.0,85,6.22226,1357.31,1357.31
2023-12-25 10:49:10,6.5,73.5,73.5,85,6.33025,1356.99,1356.99
2023-12-25 10:49:11,6.5,72.6,72.7,84,6.46229,1357.03,1357.03
2023-12-25 10:49:12,6.5,72.8,72.8,87,6.42779,1357.31,1357.31
2023-12-25 10:49:13,6.5,72.4,72.4,80,6.36665,1357.68,1357.68
2023-12-25 10:49:14,6.5,72.7,72.8,83,6.50137,1357.45,1357.45
2023-12-25 10:49:15,6.5,73.1,73.1,84,6.34954,1357.73,1357.73
2023-12-25 10:49:16,6.5,73.5,73.6,89,6.18658,1357.4,1357.4
2023-12-25 10:49:17,6.5,72.7,72.7,82,6.30506,1356.79,1356.79
2023-12-25 10:49:18,6.5,72.6,72.6,88,6.1838,1356.93,1356.93
2023-12-25 10:49:19,6.5,72.7,72.6,88,6.45781,1358.45,1358.45
2023-12-25 10:49:20,6.5,73.1,73.1,86,6.1799,1360.28,1360.28
2023-12-25 10:49:21,6.5,73.0,73.0,84,6.48463,1359.53,1359.53
2023-12-25 10:49:22,6.5,72.9,72.9,84,6.43066,1359.06,1359.06
2023-12-25 10:49:23,6.5,73.0,73.1,87,6.37024,1359.9,1359.9
2023-12-25 10:49:24,6.5,72.8,72.9,82,6.35646,1359.2,1359.2
2023-12-25 10:49:25,6.5,73.0,72.9,86,6.15072,1358.61,1358.61
2023-12-25 10:49:26,6.5,73.1,73.2,87,6.1108,1358.36,1358.36
2023-12-25 10:49:27,6.5,73.4,73.2,88,6.49455,1357.62,1357.62
2023-12-25 10:49:28,6.5,73.6,73.5,83,6.0232,1357.84,1357.84
2023-12-25 10:49:29,6.5,73.0,73.0,84,6.26157,1357.65,1357.65
2023-12-25 10:49:30,6.5,73.5,73.6,88,6.438,1358.27,1358.27
2023-12-25 10:49:31,6.5,73.5,73.4,85,6.1875,1359.75,1359.75
2023-12-25 10:49:32,6.5,72.8,72.9,84,6.32785,1359.37,1359.37
2023-12-25 10:49:33,6.5,72.9,73.0,83,6.19419,1360.31,1360.31
2023-12-25 10:49:34,6.5,73.2,73.2,91,6.36794,1359.53,1359.53
2023-12-25 10:49:35,6.5,72.9,73.0,94,6.35034,1358.65,1358.65
2023-12-25 10:49:36,6.5,73.1,73.0,89,6.50011,1358.3,1358.3
2023-12-25 10:49:37,6.5,73.1,73.0,80,6.62738,1357.97,1357.97
2023-12-25 10:49:38,6.5,73.4,73.5,91,6.57714,1357.87,1357.87
2023-12-25 10:49:39,6.5,73.2,73.2,80,6.34508,1357.6,1357.6
2023-12-25 10:49:40,6.5,72.9,73.0,87,6.42419,1357.37,1357.37
2023-12-25 10:49:41,6.5,72.9,73.0,83,6.51402,1357.29,1357.29
2023-12-25 10:49:42,6.5,72.8,72.8,84,6.1538,1357.39,1357.39
2023-12-25 10:49:43,6.5,72.5,72.7,90,6.49392,1356.92,1356.92
2023-12-25 10:49:44,6.5,72.4,72.8,84,6.17093,1356.76,1356.76
2023-12-25 10:49:45,6.5,72.9,73.1,79,6.17742,1356.96,1356.96
2023-12-25 10:49:46,6.5,72.7,72.7,81,6.34149,1356.59,1356.59
2023-12-25 10:49:47,6.5,72.5,72.6,92,6.24933,1356.5,1356.5
2023-12-25 10:49:48,6.5,73.0,72.9,89,6.52753,1356.82,1356.82
2023-12-25 10:49:49,6.5,73.2,73.2,86,6.53492,1358.71,1358.71
2023-12-25 10:49:50,6.5,73.2,72.9,85,6.16507,1358.76,1358.76
2023-12-25 10:49:51,6.5,73.1,73.1,88,6.31962,1358.48,1358.48
2023-12-25 10:49:52,6.5,73.8,73.9,90,6.28616,1358.3,1358.3
2023-12-25 10:49:53,6.5,73.1,73.2,79,6.38637,1357.67,1357.67
2023-12-25 10:49:54,6.5,73.0,73.0,80,6.22681,1355.98,1355.98
2023-12-25 10:49:55,6.5,72.8,72.6,87,6.54727,1356.03,1356.03
2023-12-25 10:49:56,6.5,72.9,72.6,89,6.13681,1355.99,1355.99
2023-12-25 10:49:57,6.5,72.7,72.8,77,6.47797,1356.67,1356.67
2023-12-25 10:49:58,6.5,73.5,73.4,87,6.2998,1356.71,1356.71
2023-12-25 10:49:59,6.5,73.3,73.3,85,6.37338,1357.07,1357.07
2023-12-25 10:50:00,6.5,72.9,73.0,88,6.23378,1355.26,1355.26
2023-12-25 10:50:01,6.5,73.0,73.0,83,6.45313,1355.18,1355.18
2023-12-25 10:50:02,6.5,73.7,73.6,87,6.45702,1355.54,1355.54
2023-12-25 10:50:03,6.5,72.9,73.1,90,6.40626,1355.71,1355.71
2023-12-25 10:50:04,6.5,72.9,72.7,74,6.17614,1355.97,1355.97
2023-12-25 10:50:05,6.5,72.3,72.3,91,6.63744,1355.96,1355.96
2023-12-25 10:50:06,6.5,72.6,72.4,85,6.55274,1356.51,1356.51
2023-12-25 10:50:07,6.5,73.1,73.1,91,6.34889,1358.14,1358.14
2023-12-25 10:50:08,6.5,73.2,73.1,82,6.26178,1357.51,1357.51
2023-12-25 10:50:09,6.5,73.4,73.1,87,6.4867,1357.17,1357.17
2023-12-25 10:50:10,6.5,73.0,73.0,90,6.33287,1357.15,1357.15
2023-12-25 10:50:11,6.5,73.2,73.1,77,6.2828,1357.21,1357.21
2023-12-25 10:50:12,6.5,73.3,73.3,80,6.36017,1357.32,1357.32
2023-12-25 10:50:13,6.5,73.3,73.3,86,6.25256,1355.82,1355.82
2023-12-25 10:50:14,6.5,72.9,72.9,82,6.24497,1356.19,1356.19
2023-12-25 10:50:15,6.5,73.2,73.3,82,6.36777,1356.25,1356.25
2023-12-25 10:50:16,6.5,72.9,73.0,86,6.4594,1356.45,1356.45
2023-12-25 10:50:17,6.5,72.4,72.3,83,6.24102,1356.51,1356.51
2023-12-25 10:50:18,6.5,72.6,72.6,81,6.28909,1355.28,1355.28
2023-12-25 10:50:19,6.5,73.0,72.9,85,6.18145,1355.95,1355.95
2023-12-25 10:50:20,6.5,73.3,73.1,85,6.43421,1355.93,1355.93
2023-12-25 10:50:21,6.5,73.4,73.3,92,6.42337,1356.15,1356.15
2023-12-25 10:50:22,6.5,73.5,73.6,96,6.20494,1356.06,1356.06
2023-12-25 10:50:23,6.5,73.2,73.2,88,6.49666,1355.79,1355.79
2023-12-25 10:50:24,6.5,73.2,73.2,85,6.36203,1354.48,1354.48
2023-12-25 10:50:25,6.5,73.2,73.2,80,6.04835,1354.82,1354.82
2023-12-25 10:50:26,6.5,73.3,73.0,87,6.3742,1355.1,1355.1
2023-12-25 10:50:27,6.5,73.3,73.0,83,6.36968,1355.13,1355.13
2023-12-25 10:50:28,6.5,72.7,72.5,85,6.47374,1355.55,1355.55
2023-12-25 10:50:29,6.5,73.1,73.1,85,6.41743,1355.88,1355.88
2023-12-25 10:50:30,6.5,72.9,73.0,84,6.47729,1356.26,1356.26
2023-12-25 10:50:31,6.5,72.5,72.6,83,6.36938,1355.97,1355.97
2023-12-25 10:50:32,6.5,72.9,72.9,84,6.41467,1356.34,1356.34
2023-12-25 10:50:33,6.5,73.4,73.2,84,6.41578,1356.41,1356.41
2023-12-25 10:50:34,6.5,73.4,73.5,85,6.30053,1358.02,1358.02
2023-12-25 10:50:35,6.5,73.2,73.3,90,6.65314,1357.87,1357.87
2023-12-25 10:50:36,6.5,73.6,73.7,85,6.28091,1357.88,1357.88
2023-12-25 10:50:37,6.5,72.9,72.8,78,6.42288,1356.56,1356.56
2023-12-25 10:50:38,6.5,73.1,73.2,93,6.32298,1356.54,1356.54
2023-12-25 10:50:39,6.5,72.9,73.1,80,6.56321,1356.41,1356.41
2023-12-25 10:50:40,6.5,73.7,73.6,86,6.36322,1356.72,1356.72
2023-12-25 10:50:41,6.5,73.4,73.2,86,6.31412,1356.24,1356.24
2023-12-25 10:50:42,6.5,73.2,73.1,78,6.32209,1356.49,1356.49
2023-12-25 10:50:43,6.5,72.8,73.0,86,6.1985,1357.03,1357.03
2023-12-25 10:50:44,6.5,73.2,73.3,88,6.11758,1356.97,1356.97
2023-12-25 10:50:45,6.5,72.9,72.9,78,6.29317,1356.77,1356.77
2023-12-25 10:50:46,6.5,72.7,72.8,85,6.31412,1356.73,1356.73
2023-12-25 10:50:47,6.5,72.8,72.8,85,6.13356,1356.72,1356.72
2023-12-25 10:50:48,6.5,72.4,72.2,80,6.2312,1357.25,1357.25
2023-12-25 10:50:49,6.5,72.5,72.7,89,6.10556,1357.4,1357.4
2023-12-25 10:50:50,6.5,72.9,72.9,83,6.45488,1357.2,1357.2
2023-12-25 10:50:51,6.5,73.2,73.1,88,6.16786,1357.09,1357.09
2023-12-25 10:50:52,6.5,73.5,73.3,90,6.35585,1357.17,1357.17
2023-12-25 10:50:53,6.5,73.8,73.6,91,6.30425,1356.82,1356.82
2023-12-25 10:50:54,6.5,73.3,73.5,88,6.11884,1356.47,1356.47
2023-12-25 10:50:55,6.5,73.6,73.6,81,6.24382,1357.26,1357.26
2023-12-25 10:50:56,6.5,73.5,73.4,86,6.23716,1356.92,1356.92
2023-12-25 10:50:57,6.5,73.3,73.4,89,6.43222,1357.23,1357.23
2023-12-25 10:50:58,6.5,72.8,73.0,83,6.33385,1358.82,1358.82
2023-12-25 10:50:59,6.5,72.8,72.9,84,6.122,1357.3,1357.3
2023-12-25 10:51:00,6.5,73.0,72.9,89,6.33259,1357.1,1357.1
2023-12-25 10:51:01,6.5,73.1,72.9,89,6.15298,1355.71,1355.71
2023-12-25 10:51:02,6.5,72.7,72.5,83,6.71376,1355.92,1355.92
2023-12-25 10:51:03,6.5,73.0,73.0,86,6.36276,1356.44,1356.44
2023-12-25 10:51:04,6.5,73.4,73.4,89,6.34362,1356.63,1356.63
2023-12-25 10:51:05,6.5,72.7,73.0,87,6.43123,1354.68,1354.68
2023-12-25 10:51:06,6.5,72.5,72.6,83,6.61505,1354.92,1354.92
2023-12-25 10:51:07,6.5,72.5,72.8,80,6.37162,1355.61,1355.61
2023-12-25 10:51:08,6.5,72.7,72.8,89,6.27509,1355.7,1355.7
2023-12-25 10:51:09,6.5,72.9,72.8,88,6.26054,1355.75,1355.75
2023-12-25 10:51:10,6.5,72.6,72.4,81,6.03838,1356.0,1356.0
2023-12-25 10:51:11,6.5,73.0,72.8,82,6.15203,1354.93,1354.93
2023-12-25 10:51:12,6.5,73.0,72.8,90,6.32589,1355.59,1355.59
2023-12-25 10:51:13,6.5,73.3,73.3,87,6.35409,1355.63,1355.63
2023-12-25 10:51:14,6.5,73.0,73.0,78,6.35809,1356.31,1356.31
2023-12-25 10:51:15,6.5,73.5,73.4,84,6.43446,1356.26,1356.26
2023-12-25 10:51:16,6.5,73.6,73.6,86,6.36194,1356.41,1356.41
2023-12-25 10:51:17,6.5,73.2,73.3,85,6.05915,1356.5,1356.5
2023-12-25 10:51:18,6.5,73.7,73.6,81,6.22021,1356.88,1356.88
2023-12-25 10:51:19,6.5,73.2,73.3,87,6.26708,1357.24,1357.24
2023-12-25 10:51:20,6.5,72.9,73.0,85,6.43976,1357.15,1357.15
2023-12-25 10:51:21,6.5,73.2,73.3,83,6.26191,1357.66,1357.66
2023-12-25 10:51:22,6.5,73.1,72.9,87,6.32072,1357.39,1357.39
2023-12-25 10:51:23,6.5,73.0,72.8,87,6.26007,1357.94,1357.94
2023-12-25 10:51:24,6.5,73.0,73.0,83,6.6015,1357.91,1357.91
2023-12-25 10:51:25,6.5,73.3,73.3,87,6.25565,1357.63,1357.63
2023-12-25 10:51:26,6.5,72.6,72.6,86,6.17767,1357.45,1357.45
2023-12-25 10:51:27,6.5,72.7,72.7,84,6.22654,1355.82,1355.82
2023-12-25 10:51:28,6.5,72.4,72.5,83,6.48644,1355.7,1355.7
2023-12-25 10:51:29,6.5,73.1,73.0,88,6.20585,1356.2,1356.2
2023-12-25 10:51:30,6.5,72.8,72.5,74,6.29101,1354.43,1354.43
2023-12-25 10:51:31,6.5,73.1,73.1,88,6.29702,1354.9,1354.9
2023-12-25 10:51:32,6.5,72.9,72.9,86,6.21748,1354.03,1354.03
2023-12-25 10:51:33,6.5,72.6,72.7,88,6.44745,1354.89,1354.89
2023-12-25 10:51:34,6.5,72.8,72.9,84,6.43488,1355.67,1355.67
2023-12-25 10:51:35,6.5,73.4,73.4,88,6.25286,1356.34,1356.34
2023-12-25 10:51:36,6.5,73.2,73.1,90,6.22243,1356.24,1356.24
2023-12-25 10:51:37,6.5,73.1,73.1,86,6.24342,1355.04,1355.04
2023-12-25 10:51:38,6.5,73.1,73.1,89,6.18385,1355.33,1355.33
2023-12-25 10:51:39,6.5,73.5,73.5,74,6.31385,1355.26,1355.26
2023-12-25 10:51:40,6.5,72.9,73.0,90,6.42333,1355.69,1355.69
2023-12-25 10:51:41,6.5,72.5,72.6,88,6.00296,1355.85,1355.85
2023-12-25 10:51:42,6.5,72.6,72.7,84,6.5788,1355.67,1355.67
